qid,timeout,n_sample,n_reject,estimate,rel_ci,runtime
32,5000.0,0.0,4081823.0,0.0,0.0,5.003242015838623
33,5000.0,72.0,1998371.0,2060198.9035664264,0.23098,5.0031867027282715
33,5000.0,555.0,2386264.0,3236411.243594508,0.083186,5.003164768218994
33,5000.0,352380.0,2205474.0,24012.94049621284,0.003066,5.003086805343628
33,5000.0,177663.0,248381.0,1058218.0473354864,0.012728,5.003031253814697
33,5000.0,96380.0,613751.0,34323.136508616015,0.024115,5.002939939498901
33,5000.0,251604.0,154087.0,76945.13206849548,0.008549,5.002862215042114
33,5000.0,539.0,2387016.0,578043069.2604505,0.119225,5.003046751022339
33,5000.0,212399.0,1680323.0,2167169.554953131,0.007334,5.003064393997192
33,5000.0,235291.0,1480395.0,3265690.6109509547,0.005906,5.003089666366577
33,5000.0,63607.0,533719.0,1040434.0655688853,0.122611,5.003075122833252
33,5000.0,165897.0,1314903.0,589162733.3884724,0.009252,5.003133058547974
34,5000.0,11.0,4074551.0,154143.20852032685,0.590951,5.003166913986206
34,5000.0,1652.0,2286691.0,10047988.423440017,0.048204,5.0031328201293945
34,5000.0,494452.0,440978.0,92134.58608340549,0.001914,5.003057956695557
34,5000.0,12970.0,3895830.0,43711.53879221244,0.035966,5.003140926361084
34,5000.0,6217.0,722173.0,879.1375060063976,0.062684,5.003127336502075
34,5000.0,252846.0,150895.0,68687.45805850781,0.006169,5.00295090675354
34,5000.0,27.0,4079891.0,101377049.48089153,0.406025,5.003075838088989
34,5000.0,5.0,4081006.0,69954.37471866653,0.876522,5.003108501434326
34,5000.0,253394.0,234491.0,1991533.1859147134,0.0053,5.003064393997192
34,5000.0,6050.0,710245.0,17638.350377986724,0.136023,5.003080368041992
34,5000.0,4.0,4043907.0,2357911.6179893673,1.053199,5.003426790237427
35,5000.0,23.0,3972723.0,328410.08022788266,0.40868,5.0036091804504395
35,5000.0,1647.0,2258615.0,10142033.01656401,0.048277,5.003497123718262
35,5000.0,282340.0,765110.0,46983.88820468757,0.003153,5.009320259094238
35,5000.0,12415.0,3773654.0,41246.879374094875,0.036734,5.004908323287964
35,5000.0,4569.0,3907374.0,380.10032124701206,0.028979,5.003622531890869
35,5000.0,241680.0,166744.0,57395.07809286428,0.004505,5.003563642501831
35,5000.0,27.0,3968802.0,84513275.3928514,0.465034,5.003992795944214
35,5000.0,0.0,4026974.0,0.0,0.0,5.003929615020752
35,5000.0,168694.0,481636.0,262516.468608245,0.0055,5.003960847854614
35,5000.0,4610.0,3928461.0,3289.3320682489584,0.034928,5.004145383834839
35,5000.0,0.0,4026336.0,0.0,0.0,5.003851890563965
36,5000.0,50.0,2587036.0,37399.87982618282,0.277178,5.003815412521362
36,5000.0,30.0,1973946.0,729793.1793243687,0.357836,5.0037596225738525
36,5000.0,33.0,1993801.0,946440.6024573761,0.341183,5.003576278686523
36,5000.0,55.0,2455033.0,68518.4322232034,0.264279,5.0034260749816895
36,5000.0,72.0,2478371.0,105806.74641942543,0.230981,5.003353595733643
36,5000.0,21.0,1871918.0,1013903.7899162313,0.427697,5.003396987915039
36,5000.0,0.0,1501988.0,0.0,0.0,5.003426551818848
36,5000.0,0.0,1509123.0,0.0,0.0,5.003366708755493
36,5000.0,0.0,1240374.0,0.0,0.0,5.003389835357666
36,5000.0,0.0,1439648.0,0.0,0.0,5.0034120082855225
36,5000.0,0.0,1028051.0,0.0,0.0,5.003520965576172
37,5000.0,361.0,1871269.0,1443001.827660916,0.103146,5.003492832183838
37,5000.0,1585.0,2163788.0,10080137.794065965,0.049212,5.003409147262573
37,5000.0,660199.0,220529.0,130660.07518212206,0.001207,5.003361463546753
37,5000.0,53294.0,243677.0,449840.7766414902,0.034205,5.003435373306274
37,5000.0,633813.0,13772.0,42008.21169885035,0.000359,5.0033509731292725
37,5000.0,710597.0,0.0,79006.0,0.0,5.003327369689941
37,5000.0,0.0,1352678.0,0.0,0.0,5.003591775894165
37,5000.0,340.0,1872592.0,1358115.1198762155,0.106284,5.003551959991455
37,5000.0,1551.0,2167540.0,9847000.161510052,0.049749,5.003415584564209
37,5000.0,260343.0,22010.0,443854.51696280896,0.00731,5.003362417221069
37,5000.0,2.0,1355093.0,872368558.0190761,1.385903,5.00345778465271
38,5000.0,10563.0,1886543.0,67380453.05918857,0.019017,5.003426790237427
38,5000.0,1580.0,2208299.0,9951276.570753422,0.049291,5.003437280654907
38,5000.0,279255.0,720138.0,48705.10677481231,0.003148,5.003361701965332
38,5000.0,330550.0,22544.0,5999160.616113557,0.004402,5.003396511077881
38,5000.0,17985.0,391107.0,16693.02675192866,0.023491,5.003404140472412
38,5000.0,245803.0,159563.0,58055.16705890479,0.004372,5.003261566162109
38,5000.0,10605.0,1862316.0,19212516138.816055,0.020881,5.003466367721558
38,5000.0,38.0,1910357.0,240712.51386755097,0.317945,5.003515958786011
38,5000.0,169602.0,457736.0,281279.4986753552,0.005322,5.003461599349976
38,5000.0,17232.0,373671.0,103677.61631402164,0.042534,5.003452301025391
38,5000.0,24.0,1904347.0,1404361.6422088973,0.429645,5.003453731536865
39,5000.0,64935.0,1216666.0,9185.828082219037,0.015004,5.003310680389404
39,5000.0,180528.0,179561.0,41702.172796169834,0.007019,5.003271579742432
39,5000.0,303167.0,19439.0,3582473.521856382,0.006623,5.0032713413238525
39,5000.0,243841.0,163119.0,58228.84023982701,0.004355,5.0033118724823
39,5000.0,10380.0,335853.0,4582.820932724495,0.042641,5.003407716751099
39,5000.0,54412.0,1045886.0,243618.80597438148,0.038366,5.0034332275390625
39,5000.0,193972.0,244487.0,191088.24516773518,0.004789,5.003376722335815
39,5000.0,32278.0,1114495.0,28048.16658920292,0.023821,5.003351449966431
40,5000.0,71967.0,2963080.0,557.3772485236638,0.009979,5.0031609535217285
40,5000.0,5883.0,383458.0,1092.032590967815,0.040216,5.003239870071411
40,5000.0,8482.0,315146.0,21987.57776521191,0.07649,5.003355979919434
40,5000.0,495384.0,238043.0,53745.226537883114,0.001586,5.003228187561035
40,5000.0,893.0,389601.0,309.09091560945876,0.119974,5.0032477378845215
40,5000.0,1588.0,321995.0,8920.731827691814,0.175128,5.003386497497559
40,5000.0,7748.0,364772.0,5149.943117148073,0.033638,5.00343132019043
40,5000.0,1386.0,371734.0,1758.529336406518,0.090145,5.003490924835205
41,5000.0,278336.0,117156.0,213374.37124391895,0.002022,5.003431081771851
41,5000.0,21.0,1891405.0,1104330.562933998,0.427697,5.003458261489868
41,5000.0,227625.0,267025.0,150966.4773071869,0.003018,5.003377676010132
41,5000.0,554270.0,659932.0,41558.31280956546,0.001941,5.003355264663696
41,5000.0,15.0,1887749.0,790337.7220457642,0.506059,5.003482103347778
41,5000.0,9.0,413885.0,265851.0197659304,0.653315,5.002413034439087
41,5000.0,6.0,499389.0,158942.49001291563,0.800148,5.003159523010254
41,5000.0,0.0,1425359.0,0.0,0.0,5.003489017486572
42,5000.0,252913.0,4550.0,920676.8969133429,0.01306,5.00345778465271
42,5000.0,576421.0,62086.0,38747.5246802306,0.000805,5.003340721130371
42,5000.0,267149.0,18480.0,451942.5967601329,0.007211,5.003332614898682
42,5000.0,190522.0,164027.0,59843.01471728872,0.011917,5.0034263134002686
42,5000.0,255253.0,25988.0,3737530.5375212007,0.01414,5.003404855728149
42,5000.0,602709.0,97352.0,68746.74686777295,0.000941,5.003371953964233
42,5000.0,236533.0,25263.0,403266.66258842766,0.008376,5.003504037857056
42,5000.0,159602.0,11134.0,57460615.1982183,0.045389,5.003543853759766
42,5000.0,249419.0,41386.0,265487.94475679577,0.00481,5.003466606140137
42,5000.0,225789.0,67975.0,555634.8130676325,0.011736,5.003454685211182
42,5000.0,150545.0,25662.0,7706741.322302747,0.0232,5.0035529136657715
43,5000.0,176914.0,1174260.0,1241964.5012182,0.018355,5.003573417663574
43,5000.0,344212.0,433688.0,130258.06879033295,0.002494,5.003530025482178
43,5000.0,296719.0,35310.0,15833095.821895076,0.006217,5.0035459995269775
43,5000.0,230087.0,2226006.0,8528.541220955396,0.00389,5.003507137298584
43,5000.0,203778.0,1338371.0,190365.40865895577,0.008706,5.00337028503418
43,5000.0,521829.0,189157.0,58606.734139631444,0.001399,5.003272771835327
43,5000.0,43201.0,395427.0,185053.1019086789,0.018612,5.003583669662476
43,5000.0,42047.0,268326.0,124245088.22432365,0.07256,5.003763198852539
43,5000.0,188163.0,258585.0,658739.6719403332,0.005287,5.003572702407837
43,5000.0,156864.0,1540124.0,51073.83027575917,0.00644,5.003581762313843
43,5000.0,39273.0,362930.0,2099672.7585622184,0.030891,5.0038042068481445
44,5000.0,230501.0,188529.0,2613373.0471994844,0.009227,5.00348973274231
44,5000.0,34319.0,4117967.0,1850.9871514149074,0.014826,5.00340461730957
44,5000.0,97946.0,192076.0,3601537.7071911786,0.030477,5.003451108932495
44,5000.0,20766.0,4668715.0,573.0686977940629,0.024174,5.003380537033081
44,5000.0,178043.0,248459.0,1039413.0275942434,0.012739,5.003334283828735
44,5000.0,29971.0,896776.0,2557.932472400774,0.011137,5.00328254699707
44,5000.0,5729.0,4042172.0,1310.8437484019496,0.055568,5.003215312957764
44,5000.0,46256.0,274907.0,502366431.6810934,0.069082,5.003401756286621
44,5000.0,9544.0,868150.0,6501.658852629732,0.02716,5.003423690795898
44,5000.0,7594.0,896138.0,2255.8387055011885,0.040061,5.003281116485596
44,5000.0,2495.0,891104.0,6216.523446199022,0.075446,5.003303527832031
45,5000.0,66725.0,386368.0,25669.12559893885,0.007007,5.003403902053833
45,5000.0,43.0,2415283.0,34451.15347990292,0.298889,5.003507137298584
45,5000.0,26.0,1896181.0,709387.1096088138,0.384378,5.003532886505127
45,5000.0,21.0,1902429.0,630258.4590633131,0.427697,5.003551006317139
45,5000.0,138828.0,348440.0,3163.0816224336504,0.004448,5.003414154052734
45,5000.0,88320.0,339102.0,61332.12796720805,0.005874,5.003416538238525
45,5000.0,91131.0,438378.0,56376.17215004844,0.005907,5.003448486328125
45,5000.0,33.0,2268187.0,47941.965192970696,0.341184,5.003469944000244
45,5000.0,30.0,2274727.0,47961.22449123137,0.357837,5.0034730434417725
45,5000.0,25.0,1872049.0,1298391.4195565986,0.39199,5.003530025482178
45,5000.0,17.0,2407677.0,13663.3973710945,0.47536,5.003520965576172
45,5000.0,9.0,1896133.0,245565.494132296,0.65332,5.003531455993652
45,5000.0,5.0,1903716.0,149961.3508098088,0.876522,5.003539562225342
45,5000.0,0.0,1378239.0,0.0,0.0,5.0034425258636475
45,5000.0,0.0,1380806.0,0.0,0.0,5.003503322601318
45,5000.0,0.0,1204890.0,0.0,0.0,5.003549575805664
45,5000.0,13.0,2271932.0,18855.26352530541,0.543595,5.003571510314941
45,5000.0,13.0,2276258.0,20769.37389880203,0.543595,5.003580570220947
45,5000.0,7.0,1869814.0,363987.6486278633,0.740796,5.003579616546631
45,5000.0,0.0,1376950.0,0.0,0.0,5.003573179244995
45,5000.0,0.0,1377459.0,0.0,0.0,5.003597974777222
45,5000.0,0.0,1379322.0,0.0,0.0,5.003609657287598
45,5000.0,0.0,1204931.0,0.0,0.0,5.003611087799072
45,5000.0,0.0,992726.0,0.0,0.0,5.003621816635132
45,5000.0,0.0,1373033.0,0.0,0.0,5.0036234855651855
45,5000.0,0.0,987759.0,0.0,0.0,5.003701210021973
46,5000.0,129.0,3784781.0,546409.8463952908,0.172562,5.003519535064697
46,5000.0,533.0,2061746.0,1933568.0741378835,0.084885,5.003461122512817
46,5000.0,24.0,4101865.0,334576.75048739737,0.400075,5.003480434417725
46,5000.0,726254.0,12001.0,171471.51522170522,0.000293,5.003462553024292
46,5000.0,54334.0,228512.0,131684.58281538365,0.021581,5.0035400390625
46,5000.0,14111.0,2195188.0,4458.088271438135,0.042603,5.003523588180542
46,5000.0,287615.0,2398195.0,9849.422423775322,0.003453,5.003306865692139
46,5000.0,20863.0,407562.0,14394.927480889304,0.036306,5.003319978713989
46,5000.0,628343.0,11188.0,42170.13702697758,0.000327,5.003337144851685
46,5000.0,4522.0,719066.0,731.7804814341863,0.081396,5.003359794616699
46,5000.0,0.0,1977149.0,0.0,0.0,5.003516912460327
46,5000.0,13.0,3787865.0,1075033.7462610991,0.993289,5.00358510017395
46,5000.0,135.0,3789009.0,571185.2998460867,0.168684,5.003485679626465
46,5000.0,48.0,2060530.0,3735992.47747234,0.515504,5.003510475158691
46,5000.0,487.0,2064582.0,1764306.6496736913,0.088804,5.003441572189331
46,5000.0,26525.0,479971.0,352019.7286849255,0.03407,5.003446340560913
46,5000.0,2421.0,1647978.0,245516.0480683762,0.157998,5.003180503845215
46,5000.0,45379.0,1649080.0,129985.18069543141,0.024488,5.003353118896484
46,5000.0,13851.0,2192371.0,4510.122546144495,0.042657,5.003463268280029
46,5000.0,20637.0,403885.0,14307.269611468899,0.033555,5.0034239292144775
46,5000.0,0.0,3377700.0,0.0,0.0,5.00349235534668
46,5000.0,0.0,3387613.0,0.0,0.0,5.003357410430908
46,5000.0,15.0,3792073.0,1124572.8466427994,1.015006,5.003391742706299
46,5000.0,47.0,2064579.0,3304708.2393421377,0.505769,5.003352165222168
46,5000.0,2370.0,1638482.0,232741.17685690118,0.168405,5.003396511077881
46,5000.0,0.0,3382049.0,0.0,0.0,5.003482103347778
47,5000.0,9572.0,1955613.0,396484.2820497816,0.019984,5.003300905227661
47,5000.0,2537.0,2240218.0,15744498.727696516,0.03889,5.003287076950073
47,5000.0,370.0,1877080.0,11269425.20035154,0.101884,5.00329852104187
47,5000.0,115994.0,866804.0,20572.217454654976,0.005405,5.003290891647339
47,5000.0,310610.0,16351.0,24110.860879432104,0.006223,5.003217458724976
47,5000.0,285244.0,125042.0,18946.20249776985,0.007836,5.003056287765503
47,5000.0,104550.0,814486.0,53.126156102698914,0.005706,5.002896308898926
47,5000.0,90188.0,831575.0,1054048.4486359293,0.014107,5.003171443939209
47,5000.0,200990.0,297996.0,26851.14246692292,0.004388,5.003175735473633
47,5000.0,45577.0,816949.0,5331.482210391339,0.01936,5.003239154815674
47,5000.0,9465.0,1933429.0,117581404.03758001,0.022945,5.003419876098633
47,5000.0,9169.0,1940931.0,66285650.26341982,0.029942,5.003456354141235
47,5000.0,8.0,1976335.0,329.49922154200965,0.692951,5.003445625305176
47,5000.0,339.0,1876275.0,2555094074.083983,0.120999,5.003538370132446
47,5000.0,83398.0,696900.0,52382.32736723662,0.008317,5.003393888473511
47,5000.0,9019.0,892970.0,3749.3424088320367,0.039996,5.003246784210205
47,5000.0,169299.0,75243.0,3863853.688781477,0.014175,5.003244638442993
47,5000.0,75167.0,655779.0,120.20228580497054,0.007963,5.003193616867065
47,5000.0,8974.0,825488.0,16.01359678451505,0.028198,5.003120422363281
47,5000.0,9893.0,417259.0,5021.932941903585,0.043708,5.003201246261597
47,5000.0,9019.0,1914448.0,21822284001.23339,0.02888,5.003520727157593
47,5000.0,4.0,1978420.0,740.5934369983381,0.997964,5.003398418426514
47,5000.0,1.0,1981094.0,82.17721512597831,1.959964,5.003359317779541
47,5000.0,7039.0,732297.0,11486.87811089951,0.04385,5.003440856933594
47,5000.0,5868.0,686967.0,56.07761155253415,0.030873,5.0034356117248535
47,5000.0,0.0,1978275.0,0.0,0.0,5.003424882888794
48,5000.0,1476.0,1989057.0,11887795.87159821,0.050997,5.003326177597046
48,5000.0,6.0,4109511.0,83488.92902012572,0.800151,5.0032970905303955
48,5000.0,589.0,2408475.0,3328596.861009089,0.080749,5.003324031829834
48,5000.0,142015.0,2649586.0,8867.286039444749,0.005067,5.003363370895386
48,5000.0,9688.0,3935735.0,83828.36966479893,0.058705,5.0034894943237305
