qid,timeout,n_sample,n_reject,estimate,rel_ci,runtime
26,1000.0,5.0,805491.0,393577393.8771639,1.036717,1.0029916763305664
26,1000.0,30088.0,94198.0,263969.2893809439,0.019728,1.0030715465545654
26,1000.0,0.0,799769.0,0.0,0.0,1.003044605255127
26,1000.0,267.0,63093.0,1994.7454545454545,0.256539,1.0030367374420166
26,1000.0,0.0,805844.0,0.0,0.0,1.0031347274780273
27,1000.0,81780.0,10906.0,289461.98908141465,0.002351,1.0029692649841309
27,1000.0,49928.0,5867.0,3683629.1718792007,0.031876,1.0029919147491455
27,1000.0,38697.0,32621.0,89423.13861858156,0.062481,1.0029017925262451
27,1000.0,50069.0,30286.0,79514.34602700516,0.021466,1.0028200149536133
27,1000.0,35.0,65621.0,13964730.50810284,0.331209,1.0029332637786865
27,1000.0,2.0,100454.0,263382.59138329217,1.385897,1.0029404163360596
27,1000.0,24088.0,26132.0,3104543.219832736,0.441785,1.0030231475830078
27,1000.0,1.0,58993.0,1345477.2485337493,1.959964,1.0030195713043213
28,1000.0,29369.0,73573.0,93545.32330827067,0.009669,1.003000020980835
28,1000.0,13111.0,49043.0,202046.27242011778,0.064926,1.0030105113983154
28,1000.0,7676.0,66106.0,9858.98700224987,0.049755,1.0028791427612305
28,1000.0,46377.0,31392.0,60626.74987462871,0.0116,1.002943515777588
28,1000.0,5.0,68336.0,1884680.7064573243,0.876497,1.0031182765960693
28,1000.0,0.0,99416.0,0.0,0.0,1.0030796527862549
28,1000.0,6742.0,61545.0,75564.17750084204,0.124336,1.0030491352081299
28,1000.0,0.0,58076.0,0.0,0.0,1.0030171871185303
29,1000.0,45769.0,38241.0,1203946.3560766575,0.020171,1.002943754196167
29,1000.0,35101.0,49456.0,1048277.0380571685,0.028918,1.002912998199463
29,1000.0,19441.0,121616.0,35317.28662880963,0.053822,1.0028176307678223
29,1000.0,60077.0,3932.0,1475672.832226718,0.015026,1.002917766571045
29,1000.0,136398.0,5664.0,37020.69578071546,0.00106,1.0028631687164307
29,1000.0,50470.0,30609.0,78991.8203233883,0.019884,1.002793312072754
29,1000.0,26558.0,23094.0,233873514.05457988,0.037986,1.0029618740081787
29,1000.0,45923.0,38435.0,1180496.5144977358,0.020173,1.0028753280639648
29,1000.0,12870.0,106141.0,1036692.4523783516,0.267033,1.0027825832366943
29,1000.0,60188.0,3926.0,1474522.0530305393,0.01498,1.0028572082519531
29,1000.0,33425.0,28774.0,232957902.35023072,0.033932,1.002910852432251
30,1000.0,7956.0,174043.0,373113.01231325447,0.049673,1.0029644966125488
30,1000.0,33719.0,49176.0,996221.376102298,0.029332,1.002993106842041
30,1000.0,17660.0,121132.0,27395.559636002075,0.047301,1.0029146671295166
30,1000.0,34737.0,22334.0,410510.7475425347,0.0366,1.0029194355010986
30,1000.0,31197.0,40281.0,39200.403424830016,0.029569,1.0028481483459473
30,1000.0,47171.0,31523.0,66272.3242432714,0.015966,1.0028729438781738
30,1000.0,9914.0,39876.0,16626769.799276963,0.122453,1.0029942989349365
30,1000.0,6583.0,110371.0,201767.33425107307,0.252799,1.002943754196167
30,1000.0,11571.0,106251.0,442059.7466008046,0.16605,1.0029239654541016
30,1000.0,19810.0,32785.0,249410.75741040023,0.10654,1.0028750896453857
30,1000.0,5955.0,103104.0,8243848.877836768,0.379673,1.0029017925262451
31,1000.0,1764.0,355003.0,233022744.61371148,0.04655,1.0029926300048828
31,1000.0,67.0,362147.0,10516053.262629274,0.239426,1.0030643939971924
31,1000.0,61958.0,107297.0,63806.618356917075,0.006269,1.0030803680419922
31,1000.0,13451.0,160420.0,11910982.425901962,0.055048,1.003082275390625
31,1000.0,77518.0,72454.0,139754.8665084149,0.004893,1.0030372142791748
31,1000.0,13594.0,206573.0,20138.559493475408,0.016283,1.0030262470245361
31,1000.0,3.0,234685.0,196493478588.3701,1.131581,1.0031547546386719
31,1000.0,16.0,361836.0,2083883.3954213324,0.489981,1.0031201839447021
31,1000.0,0.0,363112.0,0.0,0.0,1.0031228065490723
31,1000.0,19149.0,88417.0,424253.7340795419,0.032674,1.0031297206878662
31,1000.0,0.0,234768.0,0.0,0.0,1.0031354427337646
32,1000.0,1962.0,387642.0,266131337.6881911,0.044137,1.0030124187469482
32,1000.0,8.0,798816.0,566948.1650025537,0.692949,1.0030784606933594
32,1000.0,20943.0,165403.0,19589.739597308235,0.01276,1.0030431747436523
32,1000.0,2642.0,756389.0,577630.2123944872,0.115091,1.0031061172485352
32,1000.0,35921.0,55954.0,62244.65387755102,0.012073,1.003016710281372
32,1000.0,151.0,170905.0,36.648232157889815,0.164665,1.0029056072235107
32,1000.0,7.0,803438.0,2848805519.4527564,0.797857,1.0030181407928467
32,1000.0,16164.0,130646.0,155453.32238948302,0.022139,1.0030593872070312
32,1000.0,0.0,800384.0,0.0,0.0,1.0030803680419922
32,1000.0,64.0,80253.0,412.152470834319,0.3495,1.003108024597168
32,1000.0,0.0,802171.0,0.0,0.0,1.0030970573425293
33,1000.0,16.0,393262.0,2326423.3654564964,0.489982,1.0030975341796875
33,1000.0,107.0,471615.0,3157096.458051564,0.189456,1.0030710697174072
33,1000.0,69863.0,438751.0,23942.459733707685,0.006887,1.0029656887054443
33,1000.0,35010.0,49589.0,1064713.350299649,0.028731,1.0029325485229492
33,1000.0,18870.0,121962.0,33988.39129601227,0.054987,1.0028777122497559
33,1000.0,50345.0,30494.0,77369.2651319289,0.019907,1.002861499786377
33,1000.0,102.0,469546.0,551523599.3947595,0.268246,1.0029959678649902
33,1000.0,42201.0,332869.0,2188253.8852880797,0.016413,1.003021240234375
33,1000.0,46922.0,293743.0,3273997.5774294394,0.013244,1.003000259399414
33,1000.0,12716.0,106120.0,1007188.656492982,0.296257,1.0029292106628418
33,1000.0,32330.0,258142.0,591660494.2702566,0.020868,1.0030996799468994
34,1000.0,6.0,799267.0,428616.36420847446,0.800149,1.0030889511108398
34,1000.0,337.0,450947.0,10393699.805521578,0.106726,1.0030450820922852
34,1000.0,98688.0,88087.0,92099.11305046179,0.004285,1.003019094467163
34,1000.0,2582.0,765913.0,36880.204278492376,0.081704,1.0030007362365723
34,1000.0,1264.0,143904.0,1104.0778408464676,0.156592,1.0029826164245605
34,1000.0,50337.0,30000.0,68741.87873582533,0.013777,1.0028858184814453
34,1000.0,4.0,801391.0,76875411.99290612,1.115309,1.0030169486999512
34,1000.0,0.0,809967.0,0.0,0.0,1.003032922744751
34,1000.0,49432.0,45883.0,1982647.826102922,0.012059,1.0030076503753662
34,1000.0,1219.0,142323.0,14271.165498599714,0.197182,1.002962589263916
34,1000.0,1.0,800260.0,3210653.9672994185,1.959964,1.0030360221862793
35,1000.0,5.0,808684.0,350725.958279388,0.87652,1.0030615329742432
35,1000.0,333.0,449861.0,10295198.756125137,0.107366,1.0030055046081543
35,1000.0,56017.0,151159.0,47129.219528323745,0.007074,1.0030183792114258
35,1000.0,2408.0,738146.0,39138.16248241182,0.08322,1.0031721591949463
35,1000.0,888.0,776096.0,371.9379446681013,0.065735,1.0031845569610596
35,1000.0,47998.0,33292.0,57374.20562184771,0.01009,1.0030019283294678
35,1000.0,5.0,803560.0,62615528.32921419,1.077216,1.0030958652496338
35,1000.0,0.0,809518.0,0.0,0.0,1.0030474662780762
35,1000.0,33499.0,95695.0,263815.8536387139,0.012301,1.003119707107544
35,1000.0,923.0,762896.0,3391.929081366135,0.076976,1.0031449794769287
35,1000.0,0.0,808951.0,0.0,0.0,1.0031547546386719
36,1000.0,9.0,513203.0,33935.69711931911,0.653316,1.0031323432922363
36,1000.0,6.0,394624.0,730098.6853254947,0.800147,1.0031492710113525
36,1000.0,10.0,397998.0,1436734.8274406544,0.619788,1.003067970275879
36,1000.0,4.0,485002.0,25224.62226034317,0.979979,1.0030596256256104
36,1000.0,4.0,490617.0,29694.338627983718,0.979979,1.0030155181884766
36,1000.0,6.0,374407.0,1448336.4982305635,0.800147,1.0031027793884277
36,1000.0,0.0,296215.0,0.0,0.0,1.0031869411468506
36,1000.0,0.0,299825.0,0.0,0.0,1.0032622814178467
36,1000.0,0.0,248304.0,0.0,0.0,1.003171443939209
36,1000.0,0.0,286627.0,0.0,0.0,1.0032117366790771
36,1000.0,0.0,205320.0,0.0,0.0,1.0031895637512207
37,1000.0,71.0,372110.0,1427196.6818698428,0.232583,1.0031518936157227
37,1000.0,304.0,431043.0,9705473.348186031,0.112372,1.0030755996704102
37,1000.0,131100.0,43753.0,130689.12457893202,0.002708,1.003089427947998
37,1000.0,10613.0,48557.0,451299.5766773703,0.071302,1.003178596496582
37,1000.0,125602.0,2722.0,42010.5626539073,0.000805,1.0032405853271484
37,1000.0,141069.0,0.0,79006.0,0.0,1.0031917095184326
37,1000.0,0.0,269612.0,0.0,0.0,1.003199577331543
37,1000.0,79.0,373753.0,1580994.263452567,0.22049,1.0031590461730957
37,1000.0,300.0,430709.0,9585280.699474953,0.113119,1.0030319690704346
37,1000.0,51789.0,4413.0,435938.8874239351,0.016212,1.0030763149261475
37,1000.0,0.0,269897.0,0.0,0.0,1.0031967163085938
38,1000.0,2148.0,375058.0,68911853.22815649,0.042169,1.003098964691162
38,1000.0,324.0,436109.0,10332790.718896141,0.108847,1.0030803680419922
38,1000.0,55531.0,142669.0,48836.18039858728,0.007057,1.0031018257141113
38,1000.0,65605.0,4482.0,6011001.091329348,0.00988,1.0030517578125
38,1000.0,3600.0,77753.0,16731.643885290032,0.050309,1.0030527114868164
38,1000.0,48922.0,31831.0,58023.895273240625,0.009852,1.003075122833252
38,1000.0,2070.0,364644.0,19169262392.36131,0.047231,1.0031259059906006
38,1000.0,4.0,382805.0,126449.20297067206,0.979978,1.0031070709228516
38,1000.0,33926.0,90848.0,283240.38637857244,0.011856,1.0030672550201416
38,1000.0,3445.0,74225.0,94532.0533668083,0.086708,1.0030598640441895
38,1000.0,7.0,378391.0,2622426.136686769,0.789123,1.00315523147583
39,1000.0,12810.0,241268.0,9133.867993293397,0.035359,1.003039836883545
39,1000.0,35733.0,35727.0,41722.715924993005,0.015787,1.0029237270355225
39,1000.0,60426.0,3868.0,3534643.015895729,0.014924,1.0029139518737793
39,1000.0,48694.0,32587.0,57998.12172586459,0.00975,1.00282883644104
39,1000.0,2052.0,67244.0,4331.994862618333,0.080714,1.0028729438781738
39,1000.0,10810.0,208850.0,254500.38583265047,0.078273,1.0030248165130615
39,1000.0,38851.0,48657.0,191241.90857978698,0.010665,1.0031023025512695
39,1000.0,6447.0,222744.0,28430.275534379623,0.052615,1.0030410289764404
40,1000.0,14404.0,592258.0,558.9440314376045,0.022323,1.002833366394043
40,1000.0,1210.0,76842.0,1137.2704607184953,0.088157,1.0028302669525146
40,1000.0,1698.0,62907.0,21356.878569770142,0.153099,1.0028507709503174
40,1000.0,98986.0,47530.0,53758.05376887166,0.003548,1.0028505325317383
40,1000.0,189.0,77873.0,364.9911864927878,0.27229,1.0028841495513916
40,1000.0,341.0,64253.0,8318.775164875995,0.294091,1.0029454231262207
40,1000.0,1530.0,73271.0,5242.254622264409,0.075386,1.0029044151306152
40,1000.0,279.0,74536.0,1351.7976475305754,0.184646,1.0029547214508057
41,1000.0,55453.0,23488.0,212977.14382893554,0.00454,1.0028769969940186
41,1000.0,8.0,377728.0,2106545.099603956,0.692945,1.0030395984649658
41,1000.0,45126.0,53271.0,150453.93725418457,0.006789,1.003005027770996
41,1000.0,110159.0,131962.0,41420.46828238773,0.00436,1.0029287338256836
41,1000.0,3.0,376140.0,793299.9415222402,1.131583,1.0030407905578613
41,1000.0,0.0,82591.0,0.0,0.0,1.003014087677002
41,1000.0,0.0,99609.0,0.0,0.0,1.0030558109283447
41,1000.0,0.0,283841.0,0.0,0.0,1.0030920505523682
42,1000.0,50064.0,885.0,924346.9390567038,0.02908,1.0030856132507324
42,1000.0,114699.0,12459.0,38715.58045109234,0.001812,1.0030250549316406
42,1000.0,53365.0,3737.0,450396.8976042871,0.015978,1.0029628276824951
42,1000.0,38053.0,32759.0,60079.76261085692,0.026589,1.0029852390289307
42,1000.0,51051.0,5010.0,3755411.288810403,0.031329,1.003025770187378
42,1000.0,120204.0,19759.0,68578.19283667827,0.002124,1.002868890762329
42,1000.0,47366.0,5014.0,400423.1032646048,0.018578,1.0029118061065674
42,1000.0,31779.0,2221.0,58416427.7867647,0.098222,1.0029687881469727
42,1000.0,49823.0,8447.0,263803.2054573537,0.010722,1.0028982162475586
42,1000.0,45637.0,13950.0,541841.5726081192,0.024972,1.002924919128418
42,1000.0,30188.0,4996.0,7649805.779928377,0.051719,1.002953052520752
43,1000.0,35005.0,233638.0,1237449.3095483598,0.041274,1.0030336380004883
43,1000.0,68638.0,86074.0,130599.95273799059,0.00558,1.0029828548431396
43,1000.0,59241.0,7069.0,15913084.896998944,0.01389,1.0029938220977783
43,1000.0,45706.0,442158.0,8529.074770837775,0.008728,1.0029921531677246
43,1000.0,40789.0,266637.0,189369.38803484416,0.019472,1.0029621124267578
43,1000.0,104077.0,37807.0,58573.570853655096,0.003136,1.0028736591339111
43,1000.0,8661.0,78926.0,186660.7406121913,0.042774,1.0030670166015625
43,1000.0,8463.0,53381.0,112329895.59549835,0.15979,1.0031967163085938
43,1000.0,37282.0,51614.0,653633.5353671706,0.011822,1.003112554550171
43,1000.0,31157.0,306549.0,50457.9477652159,0.01452,1.003251314163208
43,1000.0,7802.0,72925.0,2153750.603887175,0.069012,1.0033411979675293
44,1000.0,45808.0,37565.0,2672233.038993439,0.020642,1.002990484237671
44,1000.0,6809.0,820700.0,1834.6177503809627,0.033382,1.0028979778289795
44,1000.0,19355.0,38294.0,3604152.072542455,0.068181,1.0025458335876465
44,1000.0,4094.0,931720.0,556.8703396187703,0.054373,1.002976894378662
44,1000.0,35423.0,49482.0,1035590.6812908545,0.028566,1.0030105113983154
44,1000.0,6031.0,179466.0,2571.5884623471,0.024824,1.0029504299163818
44,1000.0,1109.0,806023.0,1160.6660063038016,0.125239,1.0028674602508545
44,1000.0,9318.0,54750.0,555077095.3755385,0.14853,1.0029520988464355
44,1000.0,1870.0,173365.0,6370.569977458841,0.06075,1.0030303001403809
44,1000.0,1506.0,178888.0,2314.175693204874,0.092172,1.0030272006988525
44,1000.0,487.0,178529.0,6416.284522053895,0.168696,1.0029792785644531
45,1000.0,13253.0,76177.0,25830.97579112155,0.015713,1.0029206275939941
45,1000.0,11.0,479158.0,44423.73194008794,0.590945,1.002793550491333
45,1000.0,3.0,376359.0,412392.8975959316,1.131583,1.0031719207763672
45,1000.0,7.0,376484.0,1061588.1968360466,0.740791,1.0031609535217285
45,1000.0,27880.0,69771.0,3169.693705133588,0.009922,1.0030078887939453
45,1000.0,17722.0,67768.0,61529.482161656335,0.013108,1.0029544830322266
45,1000.0,18252.0,86762.0,56933.26021292399,0.013187,1.002950668334961
45,1000.0,7.0,444990.0,51835.58745339856,0.740792,1.002192735671997
45,1000.0,4.0,445480.0,32653.662425586554,0.979979,1.0028796195983887
45,1000.0,4.0,370354.0,1050090.9145745467,0.979978,1.0031063556671143
45,1000.0,0.0,475681.0,0.0,0.0,1.0028660297393799
45,1000.0,3.0,376824.0,411884.0097047186,1.131583,1.0032808780670166
45,1000.0,1.0,377748.0,151150.40554706962,1.959964,1.0031909942626953
45,1000.0,0.0,273840.0,0.0,0.0,1.0031859874725342
45,1000.0,0.0,275006.0,0.0,0.0,1.003113031387329
45,1000.0,0.0,240971.0,0.0,0.0,1.0031054019927979
45,1000.0,3.0,449682.0,21983.65609259815,1.131583,1.0031192302703857
45,1000.0,0.0,448163.0,0.0,0.0,1.003152847290039
45,1000.0,0.0,373533.0,0.0,0.0,1.0031030178070068
45,1000.0,0.0,275275.0,0.0,0.0,1.0031168460845947
45,1000.0,0.0,272116.0,0.0,0.0,1.0020973682403564
45,1000.0,0.0,273669.0,0.0,0.0,1.0028178691864014
45,1000.0,0.0,240510.0,0.0,0.0,1.0032052993774414
45,1000.0,0.0,198450.0,0.0,0.0,1.0032076835632324
45,1000.0,0.0,273637.0,0.0,0.0,1.003171443939209
45,1000.0,0.0,198164.0,0.0,0.0,1.0032193660736084
46,1000.0,30.0,751207.0,640219.132444222,0.357832,1.0030803680419922
46,1000.0,87.0,406767.0,1599780.2817103923,0.210108,1.0031070709228516
46,1000.0,5.0,808153.0,353787.2267551642,0.87652,1.0030863285064697
46,1000.0,144211.0,2395.0,171457.50075031037,0.00066,1.003014326095581
46,1000.0,10840.0,45503.0,134325.5213779884,0.048144,1.0030441284179688
46,1000.0,2807.0,439976.0,4415.557580123898,0.090505,1.0029964447021484
46,1000.0,57537.0,478720.0,9868.44574895992,0.00772,1.0028645992279053
46,1000.0,4201.0,81440.0,14557.58675167268,0.091355,1.0028562545776367
46,1000.0,125260.0,2185.0,42185.13445015497,0.000725,1.0028717517852783
46,1000.0,861.0,143535.0,1008.4321934125599,0.338666,1.002305269241333
46,1000.0,0.0,393813.0,0.0,0.0,1.0031745433807373
46,1000.0,5.0,755157.0,2059282.6942563318,1.357403,1.003119707107544
46,1000.0,19.0,759163.0,401228.76585588173,0.449641,1.0030059814453125
46,1000.0,8.0,408597.0,3185849.447437011,1.051372,1.0030381679534912
46,1000.0,87.0,413487.0,1573786.0860087916,0.210108,1.003006935119629
46,1000.0,5312.0,95845.0,374772.0334232925,0.075402,1.0030138492584229
46,1000.0,447.0,327118.0,260152.82367774335,0.365293,1.0031030178070068
46,1000.0,9225.0,328603.0,128589.10631445587,0.05292,1.0029942989349365
46,1000.0,2719.0,438579.0,3903.526650925225,0.090286,1.002985954284668
46,1000.0,4121.0,80461.0,14815.97073845499,0.078912,1.0029292106628418
46,1000.0,0.0,674268.0,0.0,0.0,1.0031042098999023
46,1000.0,0.0,676129.0,0.0,0.0,1.0030004978179932
46,1000.0,0.0,757219.0,0.0,0.0,1.0030086040496826
46,1000.0,8.0,409236.0,2961504.321651631,1.45021,1.0030560493469238
46,1000.0,445.0,326132.0,245366.21628589887,0.639785,1.0031418800354004
46,1000.0,0.0,673308.0,0.0,0.0,1.0031967163085938
47,1000.0,1878.0,389890.0,390205.47091646073,0.045119,1.0030357837677002
47,1000.0,512.0,449090.0,15850097.241916183,0.08657,1.0029487609863281
47,1000.0,64.0,375781.0,9737323.932152882,0.244975,1.0030224323272705
47,1000.0,23015.0,173131.0,20452.26298267617,0.012138,1.002943754196167
47,1000.0,62050.0,3346.0,24081.670943176952,0.013939,1.002924919128418
47,1000.0,57089.0,24962.0,18860.223946082315,0.017542,1.002927541732788
47,1000.0,20752.0,162556.0,52.86830907543588,0.012812,1.0027992725372314
47,1000.0,17548.0,166335.0,1056572.5706889706,0.032014,1.003014326095581
47,1000.0,40185.0,59337.0,26899.54080504813,0.009831,1.003053903579712
47,1000.0,9137.0,163326.0,5320.768512666485,0.044494,1.0020627975463867
47,1000.0,1878.0,381887.0,118771478.324287,0.051404,1.0018153190612793
47,1000.0,1789.0,386700.0,64349232.52211774,0.067698,1.0024528503417969
47,1000.0,0.0,396200.0,0.0,0.0,1.002995491027832
47,1000.0,81.0,375048.0,2942168845.201304,0.253988,1.003136396408081
47,1000.0,16582.0,138621.0,52145.61223043369,0.018715,1.0030462741851807
47,1000.0,1769.0,177250.0,3762.251604578285,0.086139,1.002964735031128
47,1000.0,32969.0,14750.0,3843999.614535091,0.032055,1.002974271774292
47,1000.0,15128.0,130750.0,121.71362371296563,0.017764,1.0028021335601807
47,1000.0,1778.0,165410.0,15.801486948824078,0.063537,1.0027575492858887
47,1000.0,2036.0,83105.0,5002.438895479264,0.095834,1.0027270317077637
47,1000.0,1798.0,380975.0,21592563293.20494,0.065009,1.0024688243865967
47,1000.0,0.0,395430.0,0.0,0.0,1.0030701160430908
47,1000.0,1.0,395820.0,411.2992236389681,1.959964,1.0029940605163574
47,1000.0,1391.0,145979.0,12318.562631471807,0.104733,1.0029404163360596
47,1000.0,1211.0,137071.0,56.99627572641414,0.06819,1.0029065608978271
47,1000.0,0.0,395801.0,0.0,0.0,1.0029261112213135
48,1000.0,283.0,397435.0,11407633.299071202,0.116466,1.002983808517456
48,1000.0,3.0,813423.0,210897.59432326973,1.131584,1.003037691116333
48,1000.0,131.0,475431.0,3750234.226515155,0.171219,1.0030457973480225
48,1000.0,28201.0,528614.0,8828.022422168942,0.011372,1.0029850006103516
48,1000.0,1931.0,779998.0,78120.30581804742,0.132948,1.0030691623687744
48,1000.0,49770.0,5734.0,3576618.45787691,0.031608,1.0030431747436523
