qid,timeout,n_sample,n_reject,estimate,rel_ci,runtime
37,,,,,,0.0013840198516845703
37,,,,,,0.002100706100463867
37,,,,,,0.0012235641479492188
38,,,,,,0.001608133316040039
38,,,,,,0.0010356903076171875
38,,,,,,0.0018353462219238281
38,,,,,,0.005516529083251953
38,15000.0,53967.0,1162446.0,17067.148657569425,0.013551,15.002957344055176
38,15000.0,739296.0,481176.0,57963.65166919028,0.002515,15.003007411956787
38,,,,,,0.002125978469848633
38,,,,,,0.0011692047119140625
38,,,,,,0.0023946762084960938
38,15000.0,51727.0,1114013.0,103834.99836584488,0.024124,15.002991914749146
38,,,,,,0.0017406940460205078
39,15000.0,193685.0,3644037.0,9223.410041686187,0.008773,15.002956867218018
39,15000.0,545040.0,542603.0,41940.55493208709,0.00404,15.002920389175415
39,,,,,,0.003495931625366211
39,15000.0,735921.0,492749.0,58034.91731058787,0.00251,15.00289011001587
39,15000.0,31631.0,1015114.0,4604.668369087027,0.02342,15.00297474861145
39,,,,,,0.0023794174194335938
39,,,,,,0.001650094985961914
39,,,,,,0.005918264389038086
40,15000.0,212922.0,8755976.0,560.2054388398664,0.0058,15.002825736999512
40,15000.0,18049.0,1163143.0,1100.180330547447,0.022212,15.002871751785278
40,15000.0,25903.0,948181.0,23751.447326924575,0.047779,15.00296139717102
40,15000.0,1476411.0,709252.0,53750.05189775368,0.000919,15.002952098846436
40,15000.0,2665.0,1183802.0,307.70828350051033,0.066514,15.003003358840942
40,15000.0,4962.0,969535.0,11198.111520097034,0.148733,15.003067970275879
40,15000.0,22999.0,1094256.0,5065.315135756832,0.019476,15.0031099319458
40,15000.0,4195.0,1120903.0,1763.0690473185448,0.051268,15.003118753433228
41,15000.0,840551.0,352804.0,213552.661225704,0.001162,15.003111362457275
41,15000.0,73.0,5445548.0,1333351.3326880443,0.229395,15.003051280975342
41,15000.0,683901.0,806054.0,150583.94224255095,0.001743,15.003077507019043
41,,,,,,0.0012054443359375
41,15000.0,57.0,5452072.0,1039867.2111712691,0.259602,15.003016948699951
41,15000.0,32.0,1256071.0,311465.3056317834,0.346472,15.00311803817749
41,15000.0,16.0,1504191.0,140716.59871281014,0.489989,15.003102540969849
41,15000.0,0.0,4124356.0,0.0,0.0,15.003152847290039
42,,,,,,0.0028352737426757812
42,,,,,,0.0012073516845703125
42,,,,,,0.0015254020690917969
42,15000.0,578944.0,495790.0,60325.484701330744,0.00721,15.002893686294556
42,15000.0,769916.0,77687.0,3744511.9663026202,0.008118,15.002971410751343
42,15000.0,1799896.0,293026.0,68671.21445328588,0.000547,15.002878189086914
42,,,,,,0.0020117759704589844
42,,,,,,0.0025110244750976562
42,,,,,,0.0012807846069335938
42,15000.0,689796.0,207364.0,552723.8584956975,0.006638,15.002896070480347
42,,,,,,0.0012669563293457031
43,,,,,,0.0015881061553955078
43,,,,,,0.0010945796966552734
43,,,,,,0.00128173828125
43,,,,,,0.002600431442260742
43,,,,,,0.002117633819580078
43,15000.0,1556248.0,567512.0,58513.18371567409,0.000812,15.002821922302246
43,,,,,,0.004132509231567383
43,,,,,,0.0025033950805664062
43,,,,,,0.0011096000671386719
43,,,,,,0.0024013519287109375
43,,,,,,0.0029213428497314453
44,,,,,,0.002343893051147461
44,15000.0,101002.0,12200301.0,1815.967383699109,0.008607,15.006463289260864
44,15000.0,290208.0,572320.0,3590766.7179732136,0.017751,15.003105401992798
44,15000.0,61118.0,13809688.0,573.3480931100903,0.01408,15.003072023391724
44,15000.0,533837.0,747083.0,1049012.473280923,0.007354,15.002995729446411
44,15000.0,89234.0,2673251.0,2554.932689227272,0.006454,15.002978563308716
44,15000.0,17286.0,11964114.0,1282.624381541389,0.030956,15.002968549728394
44,15000.0,137777.0,817604.0,513436989.89396375,0.039316,15.003178119659424
44,15000.0,28469.0,2570062.0,6562.995600206425,0.01558,15.003141164779663
44,15000.0,22384.0,2602214.0,2318.6370655620403,0.023149,15.00306749343872
44,15000.0,7144.0,2650629.0,6103.006962972383,0.045494,15.003053188323975
45,15000.0,201132.0,1164744.0,25667.27379352152,0.004036,15.00307035446167
45,15000.0,131.0,7177004.0,35320.858310453965,0.171241,15.003026723861694
45,15000.0,81.0,5474434.0,765482.1339561587,0.217772,15.003119707107544
45,15000.0,68.0,5573808.0,696569.1718043243,0.237679,15.003150701522827
45,15000.0,420962.0,1055597.0,3165.1428246348437,0.002554,15.003057956695557
45,15000.0,267795.0,1026342.0,61419.75148303464,0.003373,15.003089189529419
45,15000.0,276243.0,1324760.0,56519.97108500109,0.003392,15.003143072128296
45,15000.0,135.0,6783022.0,65582.65090281708,0.168685,15.003143787384033
45,15000.0,138.0,6851766.0,73243.963027503,0.166842,15.003122091293335
45,15000.0,64.0,5478743.0,1135749.650433023,0.244994,15.003169059753418
45,15000.0,42.0,7162503.0,11347.311970814842,0.302428,15.003175258636475
45,15000.0,9.0,5468408.0,85148.41629213719,0.653321,15.003143310546875
45,15000.0,22.0,5569360.0,225542.46054409628,0.417865,15.003128290176392
45,15000.0,0.0,4043609.0,0.0,0.0,15.003140211105347
45,15000.0,0.0,4088584.0,0.0,0.0,15.003119707107544
45,15000.0,0.0,3463415.0,0.0,0.0,15.00312852859497
45,15000.0,42.0,6790650.0,20380.8515332458,0.302428,15.003144025802612
45,15000.0,24.0,6853035.0,12735.933677500807,0.400075,15.003117322921753
45,15000.0,20.0,5469599.0,355517.9720379061,0.438261,15.00312876701355
45,15000.0,0.0,4069247.0,0.0,0.0,15.003169298171997
45,15000.0,0.0,4038963.0,0.0,0.0,15.003174066543579
45,15000.0,0.0,4091102.0,0.0,0.0,15.003170251846313
45,15000.0,0.0,3462040.0,0.0,0.0,15.003211259841919
45,15000.0,0.0,2873196.0,0.0,0.0,15.003225564956665
45,15000.0,0.0,4063946.0,0.0,0.0,15.003173828125
45,15000.0,0.0,2873523.0,0.0,0.0,15.00325870513916
46,,,,,,0.001522064208984375
46,,,,,,0.0012161731719970703
46,,,,,,0.0010590553283691406
46,,,,,,0.0018668174743652344
46,,,,,,0.004877805709838867
46,,,,,,0.002763509750366211
46,,,,,,0.0018014907836914062
46,,,,,,0.0011153221130371094
46,,,,,,0.0011920928955078125
46,15000.0,13641.0,2164723.0,804.8102612786477,0.052469,15.002899885177612
46,,,,,,0.0011668205261230469
46,,,,,,0.0011396408081054688
46,,,,,,0.0010268688201904297
46,,,,,,0.0010013580322265625
46,,,,,,0.0009517669677734375
46,,,,,,0.003204345703125
46,,,,,,0.0025663375854492188
46,,,,,,0.005089282989501953
46,,,,,,0.0018513202667236328
46,,,,,,0.0010478496551513672
46,,,,,,0.027601242065429688
46,,,,,,0.0012593269348144531
46,,,,,,0.0017499923706054688
46,,,,,,0.0010638236999511719
46,,,,,,0.0018987655639648438
46,,,,,,0.002012491226196289
47,,,,,,0.001004934310913086
47,,,,,,0.001203298568725586
47,,,,,,0.0009202957153320312
47,,,,,,0.0022804737091064453
47,,,,,,0.0010280609130859375
47,,,,,,0.0010349750518798828
47,,,,,,0.0010612010955810547
47,,,,,,0.0009245872497558594
47,15000.0,606918.0,896886.0,26914.385485076513,0.002529,15.002824544906616
47,15000.0,136852.0,2463526.0,5356.335482764429,0.011298,15.002859830856323
47,,,,,,0.0012409687042236328
47,,,,,,0.0011305809020996094
47,,,,,,0.001041412353515625
47,,,,,,0.0009686946868896484
47,,,,,,0.0010974407196044922
47,,,,,,0.0015826225280761719
47,,,,,,0.0012345314025878906
47,,,,,,0.0010650157928466797
47,,,,,,0.0011851787567138672
47,15000.0,30055.0,1259988.0,4906.576195522165,0.025236,15.002844095230103
47,,,,,,0.0012285709381103516
47,,,,,,0.0011622905731201172
47,,,,,,0.0010728836059570312
47,,,,,,0.0012989044189453125
47,,,,,,0.0010066032409667969
47,,,,,,0.0010941028594970703
48,,,,,,0.0019686222076416016
48,,,,,,0.005355358123779297
48,,,,,,0.0019481182098388672
48,,,,,,0.002753734588623047
48,,,,,,0.001468658447265625
48,15000.0,754092.0,89501.0,3593212.091906879,0.008194,15.002986192703247
48,15000.0,572190.0,494983.0,65996.90850124581,0.009149,15.002998352050781
48,15000.0,48077.0,1293432.0,28885.11094297541,0.039295,15.003036737442017
48,15000.0,13223.0,2152258.0,670.4552087965676,0.042407,15.002938508987427
48,15000.0,726096.0,477275.0,67720.39318630747,0.003407,15.00292706489563
48,,,,,,0.015200138092041016
48,,,,,,0.0037941932678222656
48,,,,,,0.0018618106842041016
48,,,,,,0.002363920211791992
48,,,,,,0.001027822494506836
48,,,,,,0.002717733383178711
48,15000.0,47599.0,1308419.0,17511003.267590843,0.084977,15.002980470657349
48,15000.0,5488.0,920007.0,16066.495920561429,0.153268,15.003058910369873
48,15000.0,350679.0,405010.0,890804.0505684217,0.051256,15.003078699111938
48,15000.0,12808.0,2130188.0,10651.98362059472,0.092393,15.003034830093384
48,,,,,,0.004551410675048828
48,,,,,,0.0026025772094726562
48,,,,,,0.001726388931274414
48,,,,,,0.001850128173828125
48,15000.0,5262.0,916889.0,455748.76947810064,0.386173,15.003083229064941
48,,,,,,0.0018846988677978516
49,,,,,,0.0016562938690185547
49,,,,,,0.0009453296661376953
49,,,,,,0.0012753009796142578
49,,,,,,0.0016832351684570312
49,,,,,,0.0009732246398925781
49,,,,,,0.0010540485382080078
49,,,,,,0.001844644546508789
49,15000.0,531597.0,746950.0,1054783.1285263663,0.00738,15.002957344055176
49,15000.0,206138.0,2012758.0,11179.235450872868,0.009981,15.002929449081421
49,15000.0,672373.0,622450.0,40650.78956737716,0.002403,15.00292181968689
49,,,,,,0.0038995742797851562
49,,,,,,0.0016133785247802734
49,,,,,,0.010230064392089844
49,,,,,,0.001470327377319336
49,,,,,,0.002063274383544922
49,,,,,,0.001092672348022461
49,,,,,,0.0012021064758300781
49,,,,,,0.0018584728240966797
49,,,,,,0.0012090206146240234
49,15000.0,123724.0,1827569.0,28849.24871610773,0.019822,15.00283432006836
49,,,,,,0.005049228668212891
49,,,,,,0.008838176727294922
49,,,,,,0.001535177230834961
49,,,,,,0.0010504722595214844
49,,,,,,0.0021789073944091797
49,,,,,,0.0018153190612792969
50,,,,,,0.0009829998016357422
50,,,,,,0.0011301040649414062
50,,,,,,0.0009655952453613281
50,,,,,,0.0013775825500488281
50,,,,,,0.0016541481018066406
50,15000.0,519316.0,345602.0,432114.96275947546,0.010019,15.003001928329468
50,15000.0,467465.0,627439.0,35875.93384899498,0.004783,15.002960920333862
50,15000.0,266836.0,527693.0,3488175.922384205,0.018645,15.003115177154541
50,,,,,,0.0015342235565185547
50,15000.0,1716110.0,405923.0,62539.186958921,0.000654,15.002938032150269
50,,,,,,0.0013141632080078125
50,,,,,,0.0011546611785888672
50,,,,,,0.0019664764404296875
50,,,,,,0.0011394023895263672
50,,,,,,0.0009739398956298828
50,,,,,,0.0011899471282958984
50,15000.0,128511.0,579749.0,50856023.44774518,0.119034,15.003880500793457
50,,,,,,0.0035791397094726562
50,15000.0,513298.0,410697.0,185926.55078869473,0.00428,15.003032922744751
50,,,,,,0.002616405487060547
50,,,,,,0.0019450187683105469
50,,,,,,0.0010609626770019531
50,,,,,,0.0013527870178222656
50,,,,,,0.0017080307006835938
50,,,,,,0.0011639595031738281
50,,,,,,0.002500772476196289
51,,,,,,0.0010700225830078125
51,,,,,,0.0009672641754150391
51,,,,,,0.0011110305786132812
51,,,,,,0.0012309551239013672
51,,,,,,0.002613067626953125
51,15000.0,77830.0,863566.0,73533.24086356857,0.023913,15.002967596054077
51,15000.0,50279.0,1086668.0,4158.264223398276,0.018039,15.002986907958984
51,15000.0,724068.0,68339.0,16070214.475500595,0.010139,15.003072738647461
51,15000.0,606170.0,509887.0,152882.6572244966,0.005096,15.003078699111938
51,15000.0,728058.0,462482.0,61422.69300989467,0.002852,15.003081321716309
51,,,,,,0.0012216567993164062
51,,,,,,0.005663633346557617
51,,,,,,0.002046346664428711
51,,,,,,0.0012714862823486328
51,,,,,,0.0015559196472167969
51,,,,,,0.0010457038879394531
51,15000.0,46555.0,522000.0,41272342.3918671,0.171356,15.00310492515564
51,15000.0,47809.0,1045729.0,154431.62515614455,0.09364,15.003152132034302
51,15000.0,46847.0,1052943.0,32385.619567371952,0.051178,15.003106117248535
51,15000.0,369103.0,401806.0,1060469.62319288,0.020184,15.00307297706604
51,,,,,,0.006884574890136719
51,,,,,,0.00212860107421875
51,,,,,,0.011437654495239258
51,,,,,,0.0011408329010009766
51,15000.0,45193.0,1010307.0,2707446.3524244432,0.187919,15.003162384033203
51,,,,,,0.0018434524536132812
52,15000.0,135.0,7304402.0,35764.498810807585,0.168685,15.002978563308716
52,15000.0,674581.0,630792.0,90076.0481525204,0.001659,15.003044843673706
52,15000.0,350047.0,5869303.0,11118.33945090725,0.006483,15.002981901168823
52,15000.0,475849.0,625466.0,42002.567453453375,0.008669,15.002931833267212
52,15000.0,531826.0,357888.0,452219.5134728688,0.009685,15.003006219863892
52,15000.0,2070623.0,0.0,79851.0,0.0,15.002886533737183
52,15000.0,99975.0,1136669.0,33441.379560326175,0.012771,15.003052234649658
52,15000.0,18.0,1309769.0,96595.312253061,0.461965,15.003085374832153
52,15000.0,88.0,934156.0,1311029.7875501474,0.208923,15.003110408782959
52,15000.0,38385.0,1022724.0,10721.775896726915,0.06641,15.003065586090088
52,15000.0,76775.0,792763.0,289804.86307901435,0.05452,15.003068447113037
52,15000.0,530463.0,355609.0,454351.8583659116,0.009876,15.003013849258423
52,15000.0,2.0,1310978.0,26807.613865200077,1.41335,15.003141403198242
52,15000.0,0.0,2026144.0,0.0,0.0,15.003172636032104
52,15000.0,55.0,929297.0,823706.8091799447,0.264274,15.003091812133789
52,15000.0,75990.0,787117.0,302587.9654133265,0.056551,15.003111362457275
52,15000.0,0.0,1984451.0,0.0,0.0,15.003211975097656
53,15000.0,110.0,7599711.0,28009.17970304827,0.186874,15.003072738647461
53,15000.0,30735.0,1393538.0,3761.4026068036114,0.011058,15.003019571304321
53,15000.0,25019.0,13348549.0,228.99834000918827,0.015721,15.003005266189575
53,15000.0,20251.0,1118969.0,1770.58202980987,0.030496,15.002928495407104
53,15000.0,27236.0,948504.0,18322.258530961117,0.032282,15.002996683120728
53,15000.0,726666.0,464909.0,65176.442663701404,0.003926,15.002920627593994
53,15000.0,3264.0,1417629.0,521.359630880017,0.041143,15.003068208694458
53,15000.0,0.0,1320444.0,0.0,0.0,15.003085374832153
53,15000.0,2.0,935353.0,29760.740157480315,1.385903,15.00312328338623
53,15000.0,1217.0,1078110.0,205.2449415237458,0.1174,15.003090143203735
53,15000.0,2223.0,973002.0,3053.4527847419827,0.112409,15.003125429153442
53,15000.0,19922.0,1102672.0,13010.03568431686,0.106637,15.00303053855896
53,15000.0,0.0,1320443.0,0.0,0.0,15.00311541557312
53,15000.0,0.0,2042743.0,0.0,0.0,15.003269910812378
53,15000.0,1.0,834361.0,200201.8777521028,1.959964,15.003169775009155
53,15000.0,1240.0,1139083.0,1907.9384358642244,0.36085,15.00317645072937
53,15000.0,0.0,1180936.0,0.0,0.0,15.003186702728271
54,,,,,,0.0011456012725830078
54,,,,,,0.0013005733489990234
54,,,,,,0.0033342838287353516
54,15000.0,729054.0,72660.0,3642460.4817478554,0.008317,15.002990007400513
54,,,,,,0.0011625289916992188
54,15000.0,1720246.0,490604.0,60575.28613248298,0.000704,15.002899646759033
54,15000.0,731286.0,69577.0,15855108.55163742,0.010094,15.003016948699951
54,,,,,,0.0012040138244628906
54,,,,,,0.0010485649108886719
54,,,,,,0.0010247230529785156
54,,,,,,0.0027008056640625
54,15000.0,664825.0,303787.0,332175.5565025005,0.00588,15.00297498703003
54,15000.0,475157.0,47788.0,11978717898.940378,0.018809,15.003153324127197
54,15000.0,609295.0,272917.0,978483.219484659,0.006628,15.003306865692139
54,,,,,,0.0012803077697753906
54,,,,,,0.001168966293334961
54,,,,,,0.0012705326080322266
