qid,timeout,n_sample,n_reject,estimate,rel_ci,runtime
24,9000.0,47.0,3561109.0,754296.7335550591,0.285888,9.003074884414673
24,9000.0,0.0,2844781.0,0.0,0.0,9.003108024597168
24,9000.0,58.0,4557567.0,46325.077075889305,0.257354,9.003093004226685
24,9000.0,0.0,2839834.0,0.0,0.0,9.0031898021698
25,9000.0,722472.0,17212.0,170249.02790921528,0.000352,9.003055334091187
25,9000.0,67.0,4236513.0,30603.45499671905,0.239446,9.002969980239868
25,9000.0,987085.0,0.0,11102.0,0.0,9.00287938117981
25,9000.0,351234.0,293325.0,77183.15825238652,0.015929,9.002890348434448
25,9000.0,72.0,4231682.0,32924.800430270756,0.230982,9.002956867218018
25,9000.0,13.0,794864.0,112816.90736428404,0.543592,9.0029935836792
25,9000.0,21413.0,591014.0,8294.228618267973,0.062307,9.003006219863892
25,9000.0,2.0,794725.0,17359.723213128535,1.385903,9.00311541557312
26,,,,,,0.001474142074584961
26,,,,,,0.0018167495727539062
26,,,,,,0.0012350082397460938
26,,,,,,0.0026671886444091797
26,9000.0,338684.0,327728.0,40730.9569905704,0.005346,9.002910375595093
26,9000.0,5355.0,1329018.0,243.67739455159838,0.032898,9.00288200378418
26,,,,,,0.004727363586425781
26,,,,,,0.0020787715911865234
26,,,,,,0.002964019775390625
26,9000.0,2301.0,574847.0,1837.7049456985037,0.083526,9.002852201461792
26,,,,,,0.0014722347259521484
27,9000.0,743501.0,98584.0,289657.1154503405,0.000778,9.002957820892334
27,9000.0,456146.0,53404.0,3658402.203544304,0.0106,9.003052711486816
27,9000.0,353046.0,297585.0,90637.80222583923,0.021434,9.002954244613647
27,9000.0,454192.0,276109.0,79948.79984417385,0.006691,9.002817630767822
27,9000.0,383.0,620035.0,16171612.254499385,0.100119,9.003070831298828
27,9000.0,17.0,908307.0,247594.5517238342,0.475357,9.00310230255127
27,9000.0,219914.0,238629.0,3261701.1191971092,0.135331,9.00305986404419
27,9000.0,8.0,533152.0,25904540.39162728,1.040455,9.0031099319458
28,9000.0,266215.0,672583.0,92979.21802134218,0.003215,9.003102779388428
28,9000.0,120751.0,442490.0,205278.42370850133,0.020042,9.003081321716309
28,9000.0,69309.0,600496.0,9853.768196713969,0.016108,9.00299596786499
28,9000.0,420957.0,284893.0,60397.74059219381,0.003831,9.002893209457397
28,9000.0,68.0,623806.0,2807767.4539666665,0.237668,9.003124237060547
28,9000.0,5.0,906164.0,70365.17461974532,0.876521,9.003130197525024
28,9000.0,62257.0,558530.0,81007.52052153154,0.052258,9.003050088882446
28,9000.0,3.0,526714.0,411593.5421260373,1.181389,9.003135919570923
29,,,,,,0.003217935562133789
29,9000.0,318264.0,448054.0,1054622.6017841157,0.009516,9.002968549728394
29,9000.0,176225.0,1103507.0,34920.8225628491,0.017524,9.002848863601685
29,,,,,,0.0031964778900146484
29,,,,,,0.0016283988952636719
29,9000.0,457313.0,279061.0,79423.77881348337,0.006704,9.002767562866211
29,,,,,,0.008246183395385742
29,,,,,,0.0016291141510009766
29,9000.0,116861.0,963721.0,1100392.8312474203,0.08921,9.002748250961304
29,,,,,,0.0017116069793701172
29,,,,,,0.0018010139465332031
30,,,,,,0.0010073184967041016
30,9000.0,306515.0,444585.0,960819.824389562,0.009781,9.002867937088013
30,9000.0,161306.0,1095111.0,28106.444627858426,0.016727,9.002865552902222
30,9000.0,313425.0,204157.0,413733.9696627781,0.012835,9.002995252609253
30,9000.0,282358.0,366311.0,38946.070274670135,0.00936,9.002891302108765
30,9000.0,428287.0,286836.0,67223.44907659241,0.005177,9.002882719039917
30,9000.0,89411.0,361686.0,21364530.321981747,0.069715,9.00306224822998
30,9000.0,59287.0,995649.0,224763.63014343998,0.081793,9.002968788146973
30,9000.0,104535.0,961584.0,475598.50344286143,0.070705,9.002892255783081
30,9000.0,181657.0,297440.0,301071.74346739805,0.054303,9.002906560897827
30,9000.0,53583.0,933690.0,6355331.63596999,0.133754,9.003031730651855
31,,,,,,0.0012464523315429688
31,,,,,,0.0010962486267089844
31,,,,,,0.0010304450988769531
31,,,,,,0.0009891986846923828
31,,,,,,0.001354217529296875
31,,,,,,0.0009653568267822266
31,,,,,,0.0010368824005126953
31,,,,,,0.0010204315185546875
31,,,,,,0.0010004043579101562
31,,,,,,0.0011136531829833984
31,,,,,,0.0010657310485839844
32,,,,,,0.0010323524475097656
32,,,,,,0.0011756420135498047
32,,,,,,0.0011019706726074219
32,,,,,,0.001466512680053711
32,9000.0,324919.0,502847.0,62706.53675072424,0.004056,9.002934694290161
32,9000.0,1480.0,1518940.0,41.35707567645782,0.052926,9.002863883972168
32,,,,,,0.004575490951538086
32,,,,,,0.0013587474822998047
32,,,,,,0.002246379852294922
32,9000.0,655.0,724354.0,451.7875295341161,0.113618,9.003724813461304
32,,,,,,0.0017304420471191406
33,,,,,,0.001020669937133789
33,,,,,,0.003000497817993164
33,,,,,,0.0010783672332763672
33,9000.0,318899.0,447932.0,1052396.1332392665,0.009546,9.002811908721924
33,9000.0,173566.0,1101726.0,34122.09489120923,0.017926,9.002854347229004
33,9000.0,455405.0,278720.0,77502.95822646008,0.006581,9.002852201461792
33,,,,,,0.0034584999084472656
33,,,,,,0.003002166748046875
33,,,,,,0.003934144973754883
33,9000.0,114939.0,962568.0,988998.7365529876,0.092355,9.002792596817017
33,,,,,,0.00260162353515625
34,,,,,,0.0015115737915039062
34,,,,,,0.0010085105895996094
34,,,,,,0.0014188289642333984
34,,,,,,0.0015869140625
34,9000.0,10942.0,1287970.0,917.1100598038975,0.051831,9.002804517745972
34,9000.0,457116.0,274293.0,68796.02437487096,0.00459,9.002841234207153
34,,,,,,0.001683950424194336
34,,,,,,0.002590179443359375
34,,,,,,0.0017118453979492188
34,9000.0,10663.0,1271039.0,17838.073268201188,0.099579,9.002820253372192
34,,,,,,0.0014584064483642578
35,,,,,,0.0015494823455810547
35,,,,,,0.000949859619140625
35,,,,,,0.0018150806427001953
35,,,,,,0.0027227401733398438
35,,,,,,0.0013091564178466797
35,9000.0,438353.0,302504.0,57437.14954437901,0.003356,9.002731800079346
35,,,,,,0.002017498016357422
35,,,,,,0.00110626220703125
35,,,,,,0.0019807815551757812
35,,,,,,0.0023148059844970703
35,,,,,,0.0015213489532470703
36,9000.0,85.0,4630505.0,35521.69363947143,0.212586,9.002891063690186
36,9000.0,56.0,3433752.0,783127.4236765713,0.261909,9.003007411956787
36,9000.0,63.0,3490707.0,1032019.1011610619,0.24693,9.003010749816895
36,9000.0,98.0,4384573.0,68359.8112670255,0.197984,9.003103494644165
36,9000.0,102.0,4414007.0,84162.16859529295,0.194063,9.00301194190979
36,9000.0,38.0,3267634.0,1051027.9951525123,0.317946,9.003090620040894
36,9000.0,0.0,2639346.0,0.0,0.0,9.00310730934143
36,9000.0,0.0,2668683.0,0.0,0.0,9.0030198097229
36,9000.0,0.0,2120491.0,0.0,0.0,9.003130435943604
36,9000.0,0.0,2529379.0,0.0,0.0,9.00305461883545
36,9000.0,0.0,1773866.0,0.0,0.0,9.003134727478027
37,,,,,,0.0013401508331298828
37,,,,,,0.0012519359588623047
37,,,,,,0.0022885799407958984
37,9000.0,95405.0,434648.0,448398.8806930628,0.025564,9.003049373626709
37,,,,,,0.0016179084777832031
37,9000.0,1268137.0,0.0,79006.0,0.0,9.002861976623535
37,,,,,,0.001711130142211914
37,,,,,,0.0011582374572753906
37,,,,,,0.0012285709381103516
37,,,,,,0.002773284912109375
37,,,,,,0.0022346973419189453
38,,,,,,0.0015430450439453125
38,,,,,,0.0015451908111572266
38,,,,,,0.0014069080352783203
38,,,,,,0.0010342597961425781
38,9000.0,32246.0,697202.0,16831.022190752457,0.017607,9.002936124801636
38,9000.0,444948.0,288454.0,58146.436579120316,0.003248,9.002960205078125
38,,,,,,0.001714944839477539
38,,,,,,0.0012593269348144531
38,,,,,,0.0016624927520751953
38,9000.0,31222.0,670447.0,105620.74830867545,0.030048,9.002989768981934
38,,,,,,0.0018253326416015625
39,9000.0,116876.0,2184041.0,9287.687985268481,0.011348,9.002920150756836
39,9000.0,327412.0,325574.0,41835.01979521766,0.005175,9.002915143966675
39,,,,,,0.001547098159790039
39,9000.0,441745.0,296270.0,58061.93772213302,0.003239,9.002828359603882
39,9000.0,18777.0,607997.0,4517.721328580956,0.029868,9.002936363220215
39,,,,,,0.002744436264038086
39,,,,,,0.0024209022521972656
39,,,,,,0.0027124881744384766
40,9000.0,127552.0,5254087.0,558.325031091829,0.007515,9.003547430038452
40,9000.0,11105.0,697892.0,1128.8016225738613,0.028599,9.00287389755249
40,9000.0,15084.0,569455.0,22075.2933987296,0.054898,9.002899408340454
40,9000.0,885937.0,425517.0,53753.233454623645,0.001186,9.002899408340454
40,9000.0,1677.0,709752.0,332.58448559167533,0.087802,9.002965688705444
40,9000.0,3035.0,581932.0,11479.410395800105,0.192136,9.003040790557861
40,9000.0,13676.0,654885.0,4994.603357060912,0.025292,9.003061771392822
40,9000.0,2524.0,671629.0,1859.8155715393984,0.069114,9.00304102897644
41,9000.0,505218.0,210809.0,213924.2371670342,0.001496,9.003029108047485
41,9000.0,48.0,3274991.0,1457786.4625318965,0.282894,9.003050565719604
41,9000.0,410229.0,482599.0,150736.05067941418,0.00225,9.00307035446167
41,,,,,,0.0013823509216308594
41,9000.0,39.0,3281388.0,1182145.7124452258,0.313844,9.003025770187378
41,9000.0,14.0,751447.0,227775.2549367166,0.523818,9.003097772598267
41,9000.0,9.0,902118.0,131979.89551360285,0.653318,9.00312089920044
41,9000.0,0.0,2476183.0,0.0,0.0,9.003142356872559
42,,,,,,0.001402139663696289
42,,,,,,0.0016350746154785156
42,,,,,,0.0014383792877197266
42,9000.0,346190.0,297750.0,59650.23992918595,0.009035,9.00293254852295
42,9000.0,460948.0,46527.0,3705130.3005448543,0.010533,9.00291919708252
42,9000.0,1079238.0,175561.0,68678.91474092663,0.000706,9.002876996994019
42,,,,,,0.0013802051544189453
42,,,,,,0.0051038265228271484
42,,,,,,0.0024471282958984375
42,9000.0,413536.0,124868.0,549187.6349488489,0.008486,9.002864837646484
42,,,,,,0.0012404918670654297
43,,,,,,0.005650043487548828
43,,,,,,0.001110076904296875
43,,,,,,0.001791238784790039
43,,,,,,0.0014777183532714844
43,,,,,,0.0059740543365478516
43,9000.0,934641.0,340547.0,58526.28670517602,0.001048,9.002791166305542
43,,,,,,0.0017087459564208984
43,,,,,,0.001194000244140625
43,,,,,,0.0011773109436035156
43,,,,,,0.014276266098022461
43,,,,,,0.0014138221740722656
44,,,,,,0.0014500617980957031
44,9000.0,60794.0,7315525.0,1823.2232797957897,0.011082,9.002796649932861
44,9000.0,174616.0,343724.0,3504874.5656036576,0.022987,9.002954483032227
44,9000.0,36766.0,8289955.0,572.9922637014018,0.018145,9.002905130386353
44,9000.0,319846.0,448945.0,1042109.9151459889,0.009529,9.002936601638794
44,9000.0,53700.0,1603501.0,2562.9971862194147,0.00832,9.002875804901123
44,9000.0,10243.0,7156982.0,1276.1636644586993,0.041055,9.002875804901123
44,9000.0,82806.0,490196.0,487899915.2648682,0.051599,9.003023386001587
44,9000.0,17239.0,1542674.0,6624.575697490822,0.020058,9.003025531768799
44,9000.0,13191.0,1568783.0,2231.195626476794,0.030045,9.002959966659546
44,9000.0,4415.0,1591062.0,6385.842124330216,0.0573,9.003014087677002
45,9000.0,120699.0,697399.0,25716.28239526316,0.005209,9.002994060516357
45,9000.0,69.0,4307049.0,31000.834801832687,0.23595,9.002949476242065
45,9000.0,47.0,3295626.0,737818.3190580497,0.285888,9.00307583808899
45,9000.0,65.0,3348039.0,1108477.946152509,0.243101,9.003050565719604
45,9000.0,252859.0,632859.0,3169.4519226209695,0.003295,9.003005027770996
45,9000.0,159793.0,616349.0,61108.6106601627,0.004369,9.003031730651855
45,9000.0,165932.0,793634.0,56644.54483381029,0.004376,9.003029823303223
45,9000.0,56.0,4072724.0,45308.965198218415,0.261909,9.003032922744751
45,9000.0,86.0,4105276.0,76181.76162491883,0.211346,9.003093719482422
45,9000.0,33.0,3288592.0,975636.9182424266,0.341184,9.003089427947998
45,9000.0,16.0,4295502.0,7208.012109366088,0.48999,9.003102540969849
45,9000.0,15.0,3289064.0,235946.0136485016,0.506059,9.0031259059906
45,9000.0,8.0,3344960.0,136555.95998526743,0.692951,9.003071308135986
45,9000.0,0.0,2430406.0,0.0,0.0,9.003122568130493
45,9000.0,0.0,2454400.0,0.0,0.0,9.003113985061646
45,9000.0,0.0,2087335.0,0.0,0.0,9.003100156784058
45,9000.0,15.0,4078681.0,12118.726659206766,0.50606,9.003124713897705
45,9000.0,18.0,4107447.0,15936.856110520723,0.461967,9.003122329711914
45,9000.0,10.0,3286783.0,295812.33967274486,0.619794,9.003079175949097
45,9000.0,0.0,2443083.0,0.0,0.0,9.0031259059906
45,9000.0,0.0,2429029.0,0.0,0.0,9.003157615661621
45,9000.0,0.0,2457620.0,0.0,0.0,9.003162860870361
45,9000.0,0.0,2084243.0,0.0,0.0,9.00316572189331
45,9000.0,0.0,1730898.0,0.0,0.0,9.003169298171997
45,9000.0,0.0,2442999.0,0.0,0.0,9.003127574920654
45,9000.0,0.0,1727947.0,0.0,0.0,9.003206729888916
46,,,,,,0.002202749252319336
46,,,,,,0.0010154247283935547
46,,,,,,0.003515481948852539
46,,,,,,0.001172780990600586
46,,,,,,0.002524852752685547
46,,,,,,0.0026619434356689453
46,,,,,,0.0009734630584716797
46,,,,,,0.0011703968048095703
46,,,,,,0.0011544227600097656
46,9000.0,8210.0,1302176.0,769.8883000886761,0.069817,9.002880573272705
46,,,,,,0.0016748905181884766
46,,,,,,0.0015759468078613281
46,,,,,,0.0012993812561035156
46,,,,,,0.001041412353515625
46,,,,,,0.001177072525024414
46,,,,,,0.0015261173248291016
46,,,,,,0.002728700637817383
46,,,,,,0.002092123031616211
46,,,,,,0.0010144710540771484
46,,,,,,0.0019669532775878906
46,,,,,,0.07571887969970703
46,,,,,,0.0011060237884521484
46,,,,,,0.0012073516845703125
46,,,,,,0.0010535717010498047
46,,,,,,0.0016260147094726562
46,,,,,,0.0012378692626953125
47,,,,,,0.0009813308715820312
47,,,,,,0.0010831356048583984
47,,,,,,0.0009274482727050781
47,,,,,,0.002653360366821289
47,,,,,,0.0011897087097167969
47,,,,,,0.0010640621185302734
47,,,,,,0.0017197132110595703
47,,,,,,0.0009436607360839844
47,9000.0,364488.0,541011.0,26835.014533423007,0.003267,9.00282883644104
47,9000.0,82270.0,1478556.0,5314.399234764157,0.014463,9.002784490585327
47,,,,,,0.0012142658233642578
47,,,,,,0.0010695457458496094
47,,,,,,0.0009920597076416016
47,,,,,,0.0009713172912597656
47,,,,,,0.0013282299041748047
47,,,,,,0.0010526180267333984
47,,,,,,0.0013308525085449219
47,,,,,,0.0009944438934326172
47,,,,,,0.0009987354278564453
47,9000.0,17853.0,757092.0,4914.899638038829,0.032613,9.002748727798462
47,,,,,,0.0012004375457763672
47,,,,,,0.0010542869567871094
47,,,,,,0.001081705093383789
47,,,,,,0.0011043548583984375
47,,,,,,0.0010790824890136719
47,,,,,,0.0011608600616455078
48,,,,,,0.0011692047119140625
48,,,,,,0.00522613525390625
48,,,,,,0.002902507781982422
48,,,,,,0.0010001659393310547
48,,,,,,0.002233743667602539
48,9000.0,452925.0,53567.0,3594732.993697827,0.010584,9.002893209457397
48,9000.0,343538.0,296648.0,66055.5719697088,0.012116,9.0029456615448
48,9000.0,28917.0,775443.0,27851.650318265452,0.050489,9.002917766571045
48,9000.0,7953.0,1290104.0,672.0404450652013,0.054219,9.002877473831177
48,9000.0,434926.0,285395.0,67771.59662983587,0.004408,9.00287675857544
48,,,,,,0.012684345245361328
48,,,,,,0.0026657581329345703
48,,,,,,0.0012857913970947266
48,,,,,,0.0010218620300292969
48,,,,,,0.0018420219421386719
48,,,,,,0.0018377304077148438
48,9000.0,28959.0,785383.0,16245172.88961149,0.111114,9.002992153167725
48,9000.0,3380.0,552948.0,17068.697374570398,0.201734,9.003008842468262
48,9000.0,210830.0,241873.0,913952.5264820423,0.065298,9.002974510192871
48,9000.0,7894.0,1277513.0,10283.490509231706,0.106555,9.002945184707642
48,,,,,,0.0027997493743896484
48,,,,,,0.005063295364379883
48,,,,,,0.0018315315246582031
48,,,,,,0.003015756607055664
48,9000.0,3329.0,549995.0,772329.0078886873,0.497259,9.003013134002686
48,,,,,,0.0022878646850585938
49,,,,,,0.0019845962524414062
49,,,,,,0.0010268688201904297
49,,,,,,0.0010025501251220703
49,,,,,,0.0017533302307128906
49,,,,,,0.0016257762908935547
49,,,,,,0.003268003463745117
49,,,,,,0.0014805793762207031
49,9000.0,318577.0,449124.0,1053902.3306534705,0.009534,9.002827644348145
49,9000.0,123451.0,1210243.0,11088.472468197353,0.013001,9.0028657913208
49,9000.0,403183.0,374809.0,40558.19285416816,0.003103,9.002811193466187
49,,,,,,0.0017573833465576172
49,,,,,,0.0058896541595458984
49,,,,,,0.005119800567626953
49,,,,,,0.0011947154998779297
49,,,,,,0.0012688636779785156
49,,,,,,0.002151012420654297
49,,,,,,0.0015549659729003906
49,,,,,,0.0013630390167236328
49,,,,,,0.0024902820587158203
49,9000.0,74542.0,1096286.0,30077.363412900955,0.027488,9.00355339050293
49,,,,,,0.0028421878814697266
49,,,,,,0.011359453201293945
49,,,,,,0.003198862075805664
49,,,,,,0.0011968612670898438
49,,,,,,0.0010981559753417969
49,,,,,,0.006975889205932617
50,,,,,,0.0010769367218017578
50,,,,,,0.001430511474609375
50,,,,,,0.0012722015380859375
50,,,,,,0.0012624263763427734
50,,,,,,0.0036020278930664062
50,9000.0,311823.0,207026.0,429916.81851945363,0.012801,9.002900838851929
50,9000.0,280743.0,375658.0,35914.56735288337,0.006201,9.002922773361206
50,9000.0,160678.0,319871.0,3463340.821835026,0.023841,9.00302529335022
50,,,,,,0.0016093254089355469
50,9000.0,1029995.0,243548.0,62543.29326924965,0.000845,9.002862215042114
50,,,,,,0.0012629032135009766
50,,,,,,0.0014872550964355469
50,,,,,,0.0038251876831054688
50,,,,,,0.0021665096282958984
50,,,,,,0.0010879039764404297
50,,,,,,0.0010907649993896484
50,9000.0,76861.0,348167.0,48831186.67207807,0.190334,9.003024578094482
50,,,,,,0.0016508102416992188
50,9000.0,308020.0,247206.0,185759.42358607127,0.005524,9.003015279769897
50,,,,,,0.002859830856323242
50,,,,,,0.001708984375
50,,,,,,0.001241922378540039
50,,,,,,0.0010802745819091797
50,,,,,,0.0012810230255126953
50,,,,,,0.0034627914428710938
50,,,,,,0.0013360977172851562
51,,,,,,0.0013997554779052734
51,,,,,,0.001161336898803711
51,,,,,,0.0009603500366210938
51,,,,,,0.0010633468627929688
51,,,,,,0.002123594284057617
51,9000.0,46510.0,519082.0,74314.47724861738,0.032501,9.002938270568848
51,9000.0,30083.0,651953.0,4141.037904157552,0.022967,9.00296926498413
51,9000.0,433870.0,41267.0,16032412.053264637,0.013109,9.00306749343872
51,9000.0,362902.0,306568.0,152354.43254514766,0.006547,9.003043413162231
51,9000.0,437107.0,278181.0,61555.26126259632,0.003684,9.0029935836792
51,,,,,,0.002147674560546875
51,,,,,,0.006379365921020508
51,,,,,,0.002191781997680664
51,,,,,,0.001100778579711914
51,,,,,,0.0010492801666259766
51,,,,,,0.0011510848999023438
51,9000.0,28109.0,313261.0,32705784.242106806,0.161766,9.003098964691162
51,9000.0,28588.0,629536.0,143612.6252347582,0.112803,9.003085374832153
51,9000.0,28747.0,635019.0,31969.0238849233,0.060591,9.003039836883545
51,9000.0,220799.0,241714.0,1044248.2988845719,0.02587,9.003020763397217
51,,,,,,0.0032732486724853516
51,,,,,,0.003907680511474609
51,,,,,,0.0018863677978515625
51,,,,,,0.001041412353515625
51,9000.0,26930.0,607723.0,2545603.8162617995,0.220014,9.003099918365479
51,,,,,,0.002576589584350586
52,9000.0,62.0,4382890.0,27373.860087904224,0.248914,9.002966403961182
52,9000.0,404855.0,377929.0,90150.3489787732,0.00214,9.002904891967773
52,9000.0,209724.0,3519976.0,11124.83714400622,0.00841,9.002889633178711
52,9000.0,286634.0,373840.0,42385.47187323044,0.010461,9.002861499786377
52,9000.0,318884.0,215091.0,453488.9288730746,0.012629,9.00294017791748
52,9000.0,1244165.0,0.0,79851.0,0.0,9.002851009368896
52,9000.0,59508.0,680952.0,32830.43125894714,0.016332,9.002949237823486
52,9000.0,7.0,785309.0,62652.41491959924,0.740794,9.003036975860596
52,9000.0,50.0,559469.0,1243785.1578766762,0.277169,9.003122568130493
52,9000.0,22939.0,613490.0,9842.171789783306,0.067891,9.003074407577515
52,9000.0,46082.0,475180.0,294408.0337258423,0.066896,9.003024816513062
52,9000.0,318056.0,212959.0,454033.3438885907,0.012786,9.00288701057434
52,9000.0,1.0,785105.0,35810.95610019539,1.959964,9.003087997436523
52,9000.0,0.0,1214554.0,0.0,0.0,9.003097772598267
52,9000.0,47.0,557985.0,1172273.529268931,0.285878,9.003105640411377
52,9000.0,45671.0,471736.0,299384.5726072512,0.064959,9.003114461898804
52,9000.0,0.0,1188821.0,0.0,0.0,9.003080368041992
53,9000.0,60.0,4561085.0,25455.899034124108,0.253029,9.002970457077026
53,9000.0,18407.0,834675.0,3760.9891370348923,0.01429,9.003012895584106
53,9000.0,15130.0,8004712.0,230.4032722839178,0.020068,9.00295615196228
53,9000.0,12322.0,670204.0,1749.2099714882656,0.038252,9.002889394760132
53,9000.0,16191.0,568413.0,17647.414660180224,0.039668,9.002872467041016
53,9000.0,436418.0,278889.0,65276.071172237935,0.005017,9.002912759780884
53,9000.0,1922.0,849651.0,504.7554701710834,0.050661,9.00299334526062
53,9000.0,0.0,792420.0,0.0,0.0,9.003047943115234
53,9000.0,1.0,561359.0,24794.122408080377,1.959964,9.003109455108643
53,9000.0,695.0,646738.0,181.47151133785272,0.16285,9.003032445907593
53,9000.0,1392.0,583324.0,3085.111303607221,0.140132,9.003000259399414
53,9000.0,12143.0,660134.0,13511.547589758387,0.151799,9.002963781356812
53,9000.0,0.0,791198.0,0.0,0.0,9.003069162368774
53,9000.0,0.0,1227258.0,0.0,0.0,9.003235816955566
53,9000.0,0.0,499615.0,0.0,0.0,9.00309681892395
53,9000.0,728.0,682559.0,1242.4100238991814,0.309004,9.003055095672607
53,9000.0,0.0,707537.0,0.0,0.0,9.003166198730469
54,,,,,,0.001127481460571289
54,,,,,,0.0009791851043701172
54,,,,,,0.0011098384857177734
54,9000.0,434505.0,43421.0,3609926.0092064464,0.010766,9.00368881225586
54,,,,,,0.0011706352233886719
54,9000.0,1032778.0,294187.0,60591.50021138463,0.000908,9.002848386764526
54,9000.0,438894.0,41895.0,16142534.04060201,0.012959,9.002966403961182
54,,,,,,0.0012407302856445312
54,,,,,,0.001096487045288086
54,,,,,,0.0010569095611572266
54,,,,,,0.0029420852661132812
54,9000.0,398839.0,181736.0,334406.56856047886,0.007653,9.00294041633606
54,9000.0,284862.0,28595.0,12083358748.758665,0.024383,9.003108501434326
54,9000.0,365823.0,163276.0,981925.1450314592,0.008677,9.003047943115234
54,,,,,,0.0012538433074951172
54,,,,,,0.0010938644409179688
54,,,,,,0.0010578632354736328
54,9000.0,257219.0,117568.0,41287305.208433054,0.05735,9.003056526184082
54,,,,,,0.0012929439544677734
55,,,,,,0.0009911060333251953
